"chunk_syntagm_id","chunk_id","keyword","syntagmid","createduser","createddate","updateduser","updateddate","deleteduser","deleteddate","isdeleted"
"12846","5708","wind","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12847","5796","wind","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12848","5799","wind","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12849","5813","wind","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12850","11932","wind","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12851","6507","wind","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12852","6511","wind","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12853","1190","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12854","1359","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12855","1458","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12856","1471","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12857","8915","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12858","1723","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12859","12761","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12860","1769","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12861","1797","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12862","11769","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12863","8970","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12864","9888","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12865","12309","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12866","9014","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12867","7443","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12868","10490","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12869","2536","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12870","2547","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12871","2727","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12872","2746","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12873","2755","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12874","12052","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12875","2942","window","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12876","7678","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12877","3053","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12878","11902","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12879","10368","window","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12880","3179","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12881","9167","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12882","10539","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12883","3291","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12884","3641","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12885","10071","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12886","7945","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12887","7949","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12888","4026","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12889","7968","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12890","4030","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12891","11570","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12892","11695","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12893","4064","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12894","10598","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12895","4085","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12896","4114","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12897","7996","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12898","12800","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12899","4223","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12900","9403","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12901","11420","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12902","8199","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12903","11717","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12904","8262","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12905","5247","window","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12906","5294","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12907","5352","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12908","5445","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12909","9544","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12910","5724","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12911","5784","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12912","9569","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12913","864","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12914","5881","window","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12915","10260","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12916","8416","window","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12917","6111","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12918","6257","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12919","6259","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12920","6261","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12921","9640","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12922","12086","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12923","8468","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12924","6331","window","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12925","8509","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12926","6432","window","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12927","8522","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12928","10302","window","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12929","11263","window","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12930","9076","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12931","7582","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12932","9137","wing","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12933","12575","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12934","9323","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12935","12663","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12936","6732","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12937","7231","winter","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12938","1553","winter","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12939","3281","wing","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12940","8311","winter","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12941","9519","winter","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12942","11235","winter","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12943","5920","winter","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12944","3420","wise","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12945","712","wise","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12946","7010","wish","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12947","12665","wish","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12948","409","wish","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12949","497","wish","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12950","7081","wish","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12951","10376","wish","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12952","945","wish","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12953","6861","wish","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12954","8697","wolf","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12955","3047","wolf","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12956","8148","wolf","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12957","9531","wolf","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12958","8386","wolf","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12959","7176","woman","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12960","1375","woman","10","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12961","1401","woman","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12962","1443","woman","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12963","1610","woman","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12964","1757","woman","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12965","7332","woman","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12966","7372","woman","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12967","2317","woman","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12968","2545","woman","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12969","2814","woman","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12970","2947","woman","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12971","3299","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12972","3314","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12973","3349","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12974","676","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12975","3514","woman","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12976","12690","woman","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12977","11563","woman","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12978","10579","woman","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12979","8056","woman","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12980","8661","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12981","8671","woman","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12982","5218","woman","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12983","8293","woman","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12984","6089","woman","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12985","1366","wonder","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12986","406","wonder","33","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12987","7062","wonder","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12988","5692","wonder","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12989","6650","wonder","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12990","6752","wonder","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12991","1399","wonderful","3","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12992","720","wonderful","30","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12993","7145","wood","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12994","12519","wood","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12995","2396","wood","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12996","7509","wood","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12997","2564","wood","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12998","7896","wood","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"12999","4553","wood","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13000","4577","wood","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13001","8177","wood","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13002","8319","wood","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13003","8361","wood","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13004","10245","wood","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13005","5910","wood","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13006","6592","wood","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13007","1650","word","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13008","8910","word","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13009","8931","word","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13010","7518","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13011","2512","word","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13012","433","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13013","7040","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13014","9760","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13015","467","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13016","522","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13017","8745","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13018","7066","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13019","11302","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13020","3322","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13021","7767","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13022","3346","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13023","3355","word","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13024","11167","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13025","3764","word","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13026","33","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13027","122","word","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13028","148","word","44","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13029","189","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13030","195","word","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13031","8139","word","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13032","5184","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13033","5390","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13034","5422","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13035","9548","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13036","5792","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13037","5904","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13038","6001","word","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13039","8529","word","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13040","6877","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13041","968","word","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13042","11641","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13043","1058","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13044","1089","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13045","1090","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13046","12836","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13047","1245","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13048","7225","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13049","8730","work","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13050","7787","work","34","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13051","4274","work","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13052","4402","work","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13053","5367","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13054","6185","work","11","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13055","10716","work","5","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13056","6642","work","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13057","6769","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13058","6770","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13059","6771","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13060","6772","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13061","6773","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13062","6774","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13063","6775","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13064","6776","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13065","6777","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13066","6778","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13067","6779","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13068","6780","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13069","6781","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13070","9708","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13071","6782","work","32","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13072","34","worker","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13073","12518","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13074","1093","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13075","11322","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13076","1412","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13077","7204","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13078","1455","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13079","8885","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13080","1493","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13081","9844","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13082","12866","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13083","12602","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13084","7234","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13085","1572","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13086","8895","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13087","1588","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13088","11099","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13089","12308","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13090","12385","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13091","12338","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13092","10428","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13093","8928","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13094","11476","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13095","11340","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13096","1860","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13097","11527","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13098","7353","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13099","7389","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13100","12559","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13101","2168","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13102","2170","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13103","7411","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13104","9925","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13105","2185","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13106","9926","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13107","7418","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13108","11533","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13109","9029","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13110","11786","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13111","10855","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13112","7445","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13113","7459","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13114","2381","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13115","12679","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13116","12859","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13117","7512","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13118","2454","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13119","2478","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13120","9950","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13121","11666","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13122","7522","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13123","11363","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13124","2644","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13125","9969","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13126","2721","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13127","7600","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13128","2805","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13129","11675","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13130","2817","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13131","7688","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13132","273","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13133","11903","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13134","7067","world","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13135","8753","world","9","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13136","10011","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13137","7739","world","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13138","3239","world","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13139","3318","world","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13140","10557","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13141","7819","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13142","3632","world","27","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13143","7861","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13144","11176","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13145","11915","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13146","730","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13147","3869","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13148","10084","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13149","3881","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13150","7933","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13151","3933","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13152","7936","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13153","7953","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13154","9306","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13155","10590","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13156","11569","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13157","7963","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13158","4059","world","4","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13159","9346","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13160","10105","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13161","10608","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13162","4276","world","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13163","12747","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13164","4285","world","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13165","4286","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13166","782","world","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13167","12545","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13168","10619","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13169","12701","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13170","8048","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13171","8049","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13172","9381","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13173","12638","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13174","12711","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13175","4393","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13176","11916","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13177","8074","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13178","4417","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13179","8081","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13180","8072","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13181","4452","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13182","4495","world","20","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13183","12821","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13184","4559","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13185","18","world","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13186","206","world","8","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13187","8140","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13188","11207","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13189","12673","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13190","8808","world","7","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13191","8216","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13192","8245","world","2","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13193","800","world","17","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13194","8302","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13195","5372","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13196","12855","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13197","5434","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13198","5488","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13199","11831","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13200","9543","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13201","5623","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13202","5678","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13203","12824","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13204","12531","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13205","5987","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13206","8424","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13207","6020","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13208","11246","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
"13209","10392","world","6","admin","25/11/2025 15:44:17.661766",,,,,"f"
